prompt,prompt_len,target
" resource can go from linear to circular.”  In January 2017, the company declared that it reached its 2020 goal of using 50 million pounds of recycled materials in its products.  Now, Dell team says that the company’s priority is to switch to a circular economy approach.  In addition to using recycled materials in its products and packaging, Dell will also utilize its partnership with the Lonely Whale Foundation to explore and create scalable supply chain solutions to address ocean-bound plastic pollution, identify and address barriers, and share best practices around business applications for ocean plastics.  Social Good Advocate of Dell Adrian Grenier",131,0
" of propellers and their relative positions inside their gaps; and a self-consistent theoretical treatment of how moonlets force disks and disks force moonlets may yield further insights.  We thank Matt Tiscareno for sharing his discovery in advance of publication that propellers exhibit non-Keplerian motion, and for subsequent discussions. MP appreciates the hospitality of the Canadian Institute for Theoretical Astrophysics, where part of the writing was done. We thank Glen Stewart for a helpful referee’s report, and Joe Burns for encouraging remarks. We thank Aurélien Crida, John Papaloizou, and Hanno Rein",120,1
" the show is the way in which being possessed by Bob is both something filthy and something ecstasy-inducing for those who experience it – a thread that confirms David Foster Wallace’s notion of evil being something that “transports” the characters in Lynch’s works.  Mister C’s narrative section finishes with him ending his call, leaving the room containing Daria’s dead body, and proceeding to go next door where another version of “Dark Diane” (a double, if you will) is waiting for him – played by a very welcome Jennifer Jason Leigh",112,0
"am Janis  Angelina Jolie,  Samuel Johnson,  K  Matthew Kepnes  Hape Kerkeling  Jack Kerouac,  Jarod Kintz  Rudyard Kipling  Gloria Kirchheimer  Michael Kors  Kathryn Kramer  Jon Krakauer  Gabriela Kruschewsky,  Charles Kuralt  L  Dalai Lama  Alfred Lansing  Fran Lebowitz,  Laurie Lee",79,0
" that when Craven House was pulled down, a subterranean passage was discovered joining the eastern and western sides. Similar passages have been found joining convents to monasteries; but, unfortunately for the scandalmongers, they are generally proved to have been either sewers or conduits. The ""Queen of Hearts,"" as she was called--the princess to whose cause the chivalrous Christian of Brunswick, the knight with the silver arm, had solemnly devoted his life and fortunes--the ""royal mistress"" to whom shifty Sir Henry Wotton",105,0
"'m opening a shop, remember?"" "" Ah..."" "" Mm."" ""I'm opening a shop, Pats"" "" What are you going to sell?"" "" Just gorgeous things,"" "" Lovely."" "" Gorgeous, tasteful, little gorgeous things,"" "" Expensive..."" "" Obviously, yes."" ""There'll be present-y Anoushka Hempel-y sorts of things,"" "" Chocolates"" "" Garden implements, that sort of thing."" ""I can't find anyone I want to look like."" ""Oh!"" ""Oh she's not bad."" ""Who's that?"" ""Ivana Trump",124,0
 church  Infant baptism is unjustified  Questions for Chapter 16  17 Christianity and the World Religions  Western Pluralism and the Question of Other Religions  Approaches to Religions  The Enlightenment: religions as a corruption of the original religion of nature  Ludwig Feuerbach: religion as an objectification of human feeling  Karl Marx: religion as the product of socioeconomic alienation  Sigmund Freud: religion as wish-fulfillment  Emile Durkheim: religion and ritual  Mircea Eliade,99,0
"ing, EMNLP?10, pages 799?809, Stroudsburg, PA, USA. Association for Computational Linguistics. Michael Lamar, Yariv Maron, Mark Johnson, and Elie Bienenstock. 2010b. Svd and clustering for unsuper- vised pos tagging. In Proceedings of the ACL 2010 Conference Short Papers, pages 215?219, Uppsala, Sweden, July. Association for Computational Linguis- tics. Yoong Keok Lee, Aria Haghighi, and Regina Barzilay",123,1
" Reds know their new No.11 can perform at the very highest level in a top league.  The table below proves just how well Salah did last term, as it shows how often he directly contributed to a goal in all competitions compared with the rest of Jürgen Klopp's squad.  To put the Egyptian's figures into context beyond the confines of Liverpool, while Harry Kane (with a non-penalty goal or assist every 82 minutes in the Premier League) was ahead of the Roma man, the likes of Alexis Sanchez (101), Romelu Lukaku (109) and Diego Costa",125,0
" of an artist when we consider the merits of his artwork, because really what he does behind closed doors – or she does – has nothing to do, or shouldn’t have anything to do with the impact of the artwork as we see it. But what is important is the artist can use that material of their personal life and create a work that is almost a personal diary but visually.”  . Estelle Lovatt  Room 1: Coded Desires  In spite of the Victorian era’s prudish reputation, there are many possible traces of transgressive desire in its art – in Frederic Leighton",121,0
" achieved so much.""  Although uniformly anti-Soviet, some conservatives too were guilty of a Cold War–induced moral blindness, defending authoritarian governments in Africa, Latin America, Asia, and Iberia as bulwarks against communist expansion. Columnist Pat Buchanan celebrated the authoritarian leaders Augusto Pinochet of Chile and Francisco Franco of Spain as ""soldier-patriots"" and referred quaintly to the racist regime in South Africa as the ""Boer Republic."" Others accused America's most anti-Soviet president of impuissance. As early as 1983, neoconservative writer Norman Podhoretz",123,0
Kathleen Gray,3,1
" and accept the destruction of civilization and of everything we have achieved.  Finally, we might decide that civilization itself is worth preserving. In that case we have to work out what to save and which people would be needed in a drastically reduced population—weighing the value of scientists and musicians against that of politicians, for example.  Hmm. On the one hand, Dr. Sue Blackmore and the bloke from Cold-play. On the other, Dick Cheney. I think we can all agree which people would be ""needed""—Al Gore, the board of the Sierra Club, perhaps Scarlett Johansson",120,0
"o, professor livre-docente da Universidade de São Paulo (USP) e autor de livros como A Revolução de 1930 - historiografia e história (Companhia das Letras), História do Brasil (Edusp) e Getulio Vargas - O Poder e o Sorriso (Companhia das Letras).  ""Além disso, as consequências da Revolução de 1924 foram menores do que as de 1930 e 1932. Cabe lembrar que a ascensão de Getúlio Vargas",112,0
" 1989, director Tim Burton breathed new life into one of the most complex and intriguing characters in popular culture. Burton cast off the 1960s camp depiction of the Dark Knight and launched for Warner Bros. one of the most popular comic book film series ever. Batman was the top-grossing movie that year and subsequently became a global phenomenon.  Tim Burtons vision and Michael Keatons performance as the Caped Crusader combine perfectly to capture Gotham Citys sinister atmosphere and Batmans brooding nature. Jack Nicholson stars in a memorable performance as the maniacal Joker and Kim Basinger",126,0
" frozen human corpses. Summiting has become a gimmick, an exercise in novelty: the record for the youngest climber is thirteen, the oldest eighty. Meanwhile, glaciers and icecaps – those things I once thought eternal – are vanishing before our eyes. Five years ago I travelled to the Himalayas of Kashmir to see a glacier for myself: the image I retain is of a diseased, collapsing thing, slumped against the valley wall like a hunk of meat going bad in the sun.  We no longer live in heroic times. Back in 1953, after Edmund Hillary and Tenzing Norgay",122,0
". His grandfather RamaRao Bodduluri backed him in the making of this film. The cast on Mr. Medhavi includes Genelia D'Souza, Sonu Sood, Raja Abel, Bramhanandam, Tanikella Bharani, Suman and Dharmavarapu Subramanyam. The film was critically acclaimed but remained a commercial failure at the box office. His next film was Bhopal: A Prayer for Rain where he experienced world cinema by being a part of a Hollywood crew. This film stars Martin Sheen, Kal Penn, Mischa Barton",113,0
"See the First Photo of Brad Pitt’s Astronaut in James Gray’s ‘Ad Astra’  If you’re an A-list actor who’s not starring in an upcoming movie set in space, who even are you? Ryan Gosling’s got First Man, Robert Pattinson has Claire Denis",63,0
" 60 months in the custody of the Federal Bureau of Prisons. Once inside the bar, Charbonneau and the juveniles took alcohol, tills and black lights. Cotter announced that during a federal court session in Great Falls, on Aug.  District Judge Richard F. Typical penalties for a conviction of a criminal offense without aggravating circumstances include the following: Purdon announced that on Sept. In January, Bohlman was sentenced to 50 months in federal prison, followed by three years supervised release for sexually abusing a minor on the Coeur d'Alene Indian Reservation. The indictment charges Justin James Lu",122,1
" also echoed in the recent critical literature of [@bib19] concerning China\'s regional disparity, the government should carry out some policies to promote persistent TFP growth for the inland regions, such as promoting human resources and technological capability.  The authors are grateful for constructive comments from Belton Fleisher, Finn Førsund, Yanrui Wu, and an anonymous referee. This research has also benefited from helpful comments by participants at the 2008 Asia--Pacific Productivity Conference in Taipei, Taiwan and the 5th Annual Conference of the Consortium for Western China Development Studies in Xian, China. Chih-Hai Yang",127,1
" patronage, until one day when the King expressed his disapproval at a passage in a new trio, and ordered Boccherini to change it. The composer, no doubt irritated with this intrusion into his art, doubled the passage instead, which led to his immediate dismissal. Then he accompanied Don Luis (the Infante) to Arenas de San Pedro, a little town in the Gredos Mountains in Ávila; there and in the nearest town of Candeleda Boccherini wrote many of his most famous works.  Later patrons included the French ambassador to Spain, Lucien Bonaparte",114,0
"John's Adoption Wish Hit By Gay Ban  SIR Elton John's dream of playing parent to a Ukrainian baby boy has been dealt a blow - the country's government forbids gay couples from adopting.John and his partner David Furnish are desperate to take 14-month-old tot Lev back to England after meeting him during a visit to an orphanage in Makeeva, Ukraine. But the couple will need the country's president, Viktor Yushchenko",95,0
" Traditional Blues Female Artist of the Year"".  Foster's newest release, ""Promise of a Brand New Day,"" produced by Meshell Ndegeocello,has been honored by the National Academy of Recording Arts & Sciences (NARAS) with her third straight GRAMMY nomination for 2015 ""Best Blues Album"".  Opening for Ruthie will be Ramoth-Gilead (Ray-Moth, Gil-EE-ad). Raymoth became interested in music at Van Jr. High school and played the tuba. After transferring to John Tyler",114,0
" T. Jeremiah, William S. Helfand, Chamberlain Hrdlicka White Williams & Martin, Houston, TX, for Defendants.  MEMORANDUM OPINION AND ORDER HENRY H. KENNEDY, JR., District Judge. Corwin Teltschik, former Treasurer of Americans for a Republican Majority Political Action Committee (""ARMPAC""), brings this action against Williams & Jensen, PLLC, Williams & Jensen, P.C., (collectively ""Williams & Jensen""), and current and former Williams & Jensen attorneys, Barbara Wixon Bonfiglio, Meredith Kelley and Robert Martinez",113,1
"You might ask, what have Pavlov's dogs got to do with educating American children? More than you think.  Ivan Petrovic",28,1
" ago, swapping places in the Premier League with Bruce’s Hull City.  Bruce now has the task of keeping this squad together for another assault on the Premier League. Four of the players who took to the field on Saturday, including the goalkeeper Sam Johnstone, are on loan. And if the departure of Terry is inevitable, keeping Jack Grealish at Villa Park, despite the young midfielder’s allegiance to the club, may be tricky.  Grealish ran himself into the ground on Saturday evening. Rarely can a player have been fouled as much and this was like watching George Best",120,0
" SCAP's directive ordering the disestablishment of state Shinto and the absolute separation of church and state. American flags hung from the numerous large buildings the foreigners had taken over, whereas any display of the Japanese rising-sun flag (""the meatball"" in GI slang) was severely restricted and singing of the national anthem prohibited; a man who improperly displayed the national flag in Yokohama in June 1948 was sentenced to six months' imprisonment at hard labor.  Thousands upon thousands of Americans worked and played in Little America. They renamed streets and buildings (there was a MacArthur Boulevard and an Ernie Pyle",123,0
"Faculty Tidbits  Healthy Times, Summer 2003  Michael Do",17,1
"2019. This paper presents an easy to implement randomization protocol that assures, in a formal mathematical setting, a statistically sound, computationally efficient, cryptographycally secure, traceable and auditable randomization procedure that is also resistant to collusion and manipulation by participating agents.' author: - 'Olivia Saa[^1]      Julio Michael Stern[^2]' title: Auditable Blockchain Randomization Tool ---  *Meos tam suspicione quam crimine iudico carere oportere*.\ My people should be free from either crime or suspicion.\ Julius Caesar",113,0
"ings between $y_0$ and X-ray temperature, X-ray luminosity, and the X-ray mass proxy $Y_\mathrm{X}$, and find good agreement with predictions from self–similar models of cluster formation, with an intrinsic scatter in $y_0$ of about 25%. We also comment on the success of the observations in the face of the contaminant source population, and the implications for upcoming cm-wave surveys. author: - |     Katy Lancaster$^1$, Mark Birkinshaw$^1$, Marcin P. Gawroński$^2$, Richard Battye",122,1
" Show me where you are guaranteed freedom ""from"" religion! The only guarantee is freedom ""of"" religion. And the government ""presumes"" nothing of the sort. And just an FYI... they may have been placed there by US law but, the law was enacted due to ""Americans"" wanting it and from what I was able to gather...quite a few wanted it.  The following is a quote from the US Treasury:  The motto IN GOD WE TRUST was placed on United States coins largely because of the increased religious sentiment existing during the Civil War. Secretary of the Treasury Salmon P. Chase",122,0
/*!  * Nestable jQuery Plugin - Copyright (c) 2012 David Bush,20,1
" And Josh Hazlewood was also a recent appointee alongside Marsh as vice-captain until he succumbed to a back injury during the India Test series.  In addition, ex-Test captain Steve Smith and his former deputy David Warner are on hand to lend their insights and experience even though neither is able to formally hold a position of office within the team.  Plus, Head can call on his own experience gained from four years in charge at South Australia, a position in which he's applied captaincy styles and strategies learned from his predecessors at the Redbacks, Michael Klinger and Johan Botha",121,0
" Strankman is running in the rural riding of Drumheller-Stettler.  ""This area is too big and too busy for traditional 'door-knocking,'"" said the event poster. ""Take a break from calving, farming, spring work and NHL playoffs to join your neighbours from near and far.""  The poster caused quite a stir online, with some people questioning whether the wording was sexist. Others thought the saying was common in rural areas and the situation was being blown out of proportion.  ""It's a cute concept, and I think it's funny!"" Alberta resident Christina Ho",125,1
"(FORTUNE Small Business) -- Dear FSB: If borrowing won't get any easier, then how will potential new small business owners go about getting qualified quicker?  - Cynthia Lee",38,1
"@amjoyshow When you’re all set on a Sunday morning to watch @JoyAnnReid on @MSNBC and you find a bunch of soccer players instead. Bummer. — Island212 (@10021barb) May 13, 2018  Wait! What? You're showing soccer? Where the hell is #AmJOY @msnbc? Was this an actual we-meant-to-do-this thing or was there nobody around to pinch hit? Did you ask Jonathan Capehart? Even the soccer guy is bummed out. Guess it's Fareed Zakaria",130,0
"z=2$ manifold, with respect to the local magnetic field, throughout the formation of a vortex and hence the loss of atoms does not take place.' address: -'Materials Physics Laboratory, Helsinki University of Technology, P.O. Box 2200 FIN-02015 HUT, Finalnd$^1$' -'Department of Physics, Kinki University, Higashi-Osaka 577-8502, Japan$^2$' - 'Department of Physics, Kyoto University, Kyoto 606-8502, Japan$^3$' author: - 'Mikko Möttönen",128,1
" as ‘looking like they belong to a character from Charles Dickens’.  CoF: So was this quite an intense set to work on?  SD: No. I mean, at the end, in that little house, it was kind of hard, obviously due to the fact that our production designer (J. Michael Riva) passed away. It was heartbreaking; I can’t even explain. But generally speaking, at the end of the wrap, Quentin was so excited. He would laugh – he just loves film.  CoF: Looking specifically at Broomhilda (Kerry Washington",119,0
" with the Government of Punjab and brighten your future. Learn all the details and apply latest by 30.10.2018.  Jain Bharti Model School, Rohini, Delhi affiliated to Central Board of Secondary Education, New Delhi has advertised for various teaching and non-teaching job vacancies, candidates required to apply on or before a week from 16.10.2018  Rishab Public School, New Delhi affiliated to Central Board of Secondary Education, New Delhi has advertised for various teaching and non-teaching job vacancy, the interview on 22nd and 23rd of October 2018  Shri Ram",137,1
" massively successful sitcom “I Love Lucy” in 1951 through their Desilu Productions. She won four Emmys for the role.  Ball also gave birth to her daughter in 1951 and to her son in 1953. Ball and Arnaz divorced in 1960, and Ball began running Desilu Productions in 1962. She died in 1989.  Jenna Block will oversee development of the project at Sony-based Escape Artists. No director or other cast is attached yet.  Blanchett has won Academy Awards for “The Aviator” and “Blue Jasmine.” She’s starring in Todd Haynes",140,0
" Life of Don Quixote and Sancho, a nine-episode series filmed in Georgia and Spain by Georgian director Rezo Chkheidze.  1991 Monsignor Quixote, a television film of Graham Greene's 1982 novel, directed by Rodney Greene, starring Alec Guinness, Leo McKern, Ian Richardson and Rosalie Crutchley.  1991 El Quijote de Miguel de Cervantes, a television miniseries of Part I of the novel, directed by Manuel Gutiérrez Aragón, scripted by Camilo José Cela and starring Fernando Rey",112,0
"Zach Feinstein is the dark horse in this years NBA Draft, the dark horse because he’s managed to register himself despite having no serious basketball playing experience.  Zach explains:  “The short story is that I, Zachary Feinstein",49,1
" a Raman transition in the kind of scheme currently used to generate the ultra broadband light fields needed to create ultrashort pulses. In contrast to the usual approach using separate field envelopes for the pump, Stokes, and anti-Stokes spectral lines, I use a [*single*]{} field envelope. This requires the inclusion of few-cycle corrections to the pulse propagation. The single-field model makes fewer approximations and is mathematically (and hence computationally) simpler, although it does require greater computational resources to implement. The single-field theory reduces to the traditional multi-field one using appropriate approximations.' author: - Paul Kinsler",123,1
" one of the biggest UAV crash dataset. This dataset captures the different ways in which a UAV can crash. We use all this negative flying data in conjunction with positive data sampled from the same trajectories to learn a simple yet powerful policy for UAV navigation. We show that this simple self-supervised model is quite effective in navigating the UAV even in extremely cluttered environments with dynamic obstacles including humans. For supplementary video see: <https://youtu.be/u151hJaGKUo>' author: - |     Dhiraj Gandhi, Lerrel Pinto and Abhinav Gupta",117,1
"If this is your first visit, be sure to check out the FAQ by clicking the link above. You may have to register before you can post: click the register link above to proceed. To start viewing messages, select the forum that you want to visit from the selection below.  BLACKSBURG, Virginia — Alone and in a new country, graduate student Xin Yang",75,1
" a two-qubit or a multi-level system, Uhrig’s pulse sequence can also preserve a generalized quantum coherence measure to the order of $1+O(T^{N+1})$, with only $N$ pulses. Our results lead to a very useful scheme for efficiently locking two-qubit entangled states. Future important applications of Uhrig’s pulse sequence in preserving the quantum coherence of multi-level quantum systems can also be anticipated.' author: - Musawwadah Mukhtar - Thuan Beng Saw - Wee Tee Soh - Jiangbin Gong",115,1
" Vance Packard, _The Waste Makers_ (New York: David McKay Company, 1960), 89.  . Quoted in ibid., 25.  . Ibid., 232.  . For an extensive analysis of this development, see my book _Confidence Games: Money and Markets in a World Without Redemption_ (Chicago: University of Chicago Press, 2004).  . Andy Warhol, _The Philosophy of Andy Warhol_ (New York: Harcourt, Brace, 1975), 92.  . _Underworld_ was published in 1997.  . Maria Mos",135,1
"1988 United States presidential election in New Mexico  The 1988 United States presidential election in New Mexico took place on November 8, 1988. All 50 states and the District of Columbia, were part of the 1988 United States presidential election. New Mexico voters chose 5 electors to the Electoral College, which selected the president and vice president.  New Mexico was won by incumbent United States Vice President George H. W. Bush of Texas, who was running against Massachusetts Governor Michael Dukakis. Bush ran with Indiana Senator Dan Quayle",122,0
" than $125 (including for Cesc Fabregas and Diego Costa) and Arsenal more than $103 million. English clubs have spent about $300 million on Spanish players. But, according to FIFA, Spain's current spending is closing on $600 million and already three times higher than last year's pre-season transfer window.  A spending splurge by Real Madrid and Barcelona has accounted for the buying. Barcelona paid Liverpool more than $125 million for Luis Suarez, while Real Madrid spent a reported $108 million on Monaco's James Rodriguez and more than $35 million on German World Cup midfielder Toni Kroos",138,0
"miler (approx) and the ocean race a 100-miler (approx).  There would be a Prix d’ Elegance and other innovative awards, with an opening ceremony and prizegiving that would do full justice to New Zealand’s legendary record for celebrating major sailing occasions.  There would also be a New Zealand Millennium Cup super yacht and One Ton Cup Revisited weekend at the beautiful Hauraki Gulf island of Kawau, with its famous Mansion House which, in the mid-to-late 1800s, was the residence of the then Governor of New Zealand, Sir George Grey",125,0
" MRSM Terendak. He also attended an executive training programme at the University of Oxford.  Personal life He is married to Shamshida Tahrin, a finance graduate also from the University of Minnesota. The couple have three sons and three daughters. He lives in Ampang.  In addition to an elder brother, Azman Ali, among his younger brothers are television host and celebrity Azwan Ali, and motivator Arpah Ali, while his younger sister is Ummi Hafilda Ali, a prosecution witness in the sodomy trial of jailed former deputy prime minister Anwar Ibrahim",117,0
" as we saw with Walmart last year. We don't yet know if it will be discounted on PC, so stay tuned for more details.  Odyssey was well received upon its release, further building on the RPG shift the series took with 2017's Origins. It allows you to play as a male or female protagonist as you choose between the siblings Alexios and Kassandra. The aforementioned large world map is comprised of many landmasses, but there's also plenty of sea for some Black Flag-style naval action.  In our Assassin's Creed Odyssey review, Alessandro Filla",124,1
",” Lambert said in a statement about the donation.  The comment is a nod to the feeling among many in the cannabis community that the medicinal benefits of cannabis are already apparent but simply haven’t been verified in the lab. Australian has been hesitant to accept evidence from overseas studies. The Lambert Initiative, which is closely partnered with the New South Wales (NSW) government’s clinical trials through the Centre for Medicinal Cannabis Research and Innovation, should help address those concerns by providing world-leading Australian research into medicinal cannabis.  Which illnesses will the research focus on? Headed by Professor Iain McGregor",119,1
" to his ‘one man against the world’ roots. That may come as a surprise to fans who know Logan as the guy who holds membership in practically every Marvel Comics super-team, or as the cigar-chomping, pep-talk giving mentor he turns into in X-Men: The Last Stand. but before he became the face of Mutant Marvel, Wolverine was the ultimate anti-hero, the four-color Man-with-No-Last-Name. The film begins in 1845 with the family tragedy that triggers a deep rage inside a young, frail boy named James Howlett",123,1
" former Soviet Union and China.  He still toured regularly into his 80s, although his show had been scaled back.  King was hospitalised in April for a few days after suffering from dehydration related to Type 2 diabetes. In May he said in a Facebook post that he was in hospice care at his home.  King was inducted into the Rock and Roll Hall of Fame in 1986, awarded the National Medal for the Arts in 1990 and the Kennedy Center Honors in 1995.  In 2003, Rolling Stone magazine ranked King at Number 3, behind only Jimi Hendrix and Duane Allman",137,0
" In 1945 Tigre won the second division championship (Segunda Division). They won the tournament again in 1953, although by then it was known as Primera B.  After some seasons alternating promotions and relegations to the second division, in 1970 Tigre was relegated to Primera C Metropolitana, the third division of the Argentine football league system, returning to Primera B two years after, with a record of 21 matches without receiving any goal. Goalkeeper Pepe achieved a record of 906 minutes unbeaten.  In 1979 Tigre returned to Primera División, with Juan Carlos Lorenzo",129,1
" to constantly get better. Last year he focused on improving his 3-point shot, and the improvement was stark. This off-season he’s working on his post game, something LeBron should have been working on for years now. New Orleans should be comforted by the fact that they get the most explosive and versatile PG in the game (sorry, Russell Westbrook). They also get the league’s MVP.  Philly’s on the clock.  M:  7) Philly (vets): Kobe Bryant – I apologize profusely for not selecting Dirk Nowitzki",115,0
" eliminated may ""bump"" those most junior employees in the same job title, regardless of department. Plaintiffs' Brief in Opposition to Def't's Motion for Summary Judgment, Exh. A at 20-20; Moran Aff. at 1 (explaining that phrase ""Applies to hourly workers only"" on page 20-20 of Handbook was added after Moran was terminated). Moran relied on the Handbook and considered it to be a part of his employment contract with Zimmer. (Moran Aff. at 1). From 1984 until 1987, the top management of the Zimmer's Patient Care Systems Division consisted of Robert Teskey",141,1
bingo.  probably a little lounging as well    	Jennifer Fraser,14,1
" Olympus Has Fallen, however, was a surprise success, taking in $161 million worldwide against a significantly smaller budget than Emmerich’s pic. Now it’s the Gerard Butler film that has franchise potential, as the newly restructured Focus Features (which recently absorbed FilmDistrict) is moving forward with an Olympus Has Fallen sequel called London Has Fallen. Hit the jump for more, including which actors will be back.  Screen Daily reports that Millennium Films is producing and financing London Has Fallen, with Focus Features onboard to distribute the film in the U.S. Butler, Aaron Eckhart",120,0
" journey and to strive to improve their character, to seek happiness, and to understand their place in the order of the universe. Acknowledgements Earlier versions of this paper were presented at at the Victorian Postgraduate Philosophy Workshop at the University of Melbourne in October 2016, the 2017 Dutch Seminar in Early Modern Philosophy in Groningen, the 2017 annual conference of the British Society for the History of Philosophy in Sheffield, and at the Work in Progress Seminar of the School of Philosophy at University College Dublin in April 2017. I would like to thank all my audiences for helpful feedback. Additionally, I would like to thank Jan-Erik Jones",137,1
by  Writing about Antonio Ramos,7,1
" soccer player receiving repeated blows to the head before collapsing on the field has been shown at movie theaters across Ontario as part of the campaign. The spot made its TV debut during Monday's Game 5 of the NBA Finals.  Lindros, who was voted as one of the NHL's 100 greatest players in 2017, suffered at least five concussions during his dominant, injury-shortened career. A jarring Scott Stevens shoulder-to-head hit on Lindros in Game 7 of the 2000 Eastern Conference finals was legal at the time, and that came two years after Lindros took another devastating hit from Darius Kasparaitis",139,0
" quite literally, the biggest concert of their careers.  With Parklive—available in a variety of formats, including a rather intimidating four-CD/one-DVD edition—Blur have released one of their most definitive live documents, and they picked a pretty great note to go out on, considerably upping the energy from their already-amped 2009 live set All the People: Blur Live at Hyde Park. On this DVD, things open with the band’s white-on-blue logo plastered across giant video monitors that slowly separate, causing the gigantic crowd to go bonkers as singer Damon Albarn",126,0
"-verse. Ads for employment often were followed by ""NO IRISH NEED APPLY."" They were forced to live in cellars and shanties, partly because of poverty but also because they were considered bad for the neighborhood...they were unfamiliar with plumbing and running water. These living conditions bred sickness and early death The Visionary Company: A Reading of English Romantic Poetry 1st Edition read here.  But the others, who supposed that, in consideration of the additional expenditure, the public would submit to a small increase of entrance-money, were doomed to experience more direct disappointment and mortification Works of John Milton",122,0
" was a wonderful exhibition of Kane’s technique and a crushing way for one of the most complete forwards around to puncture the tension.  Yet Wolves summoned greater conviction at the start of the second half, pinning Tottenham back, feeding on the crowd’s growing anxiety. Pochettino’s men were weary on and off the ball. Kane was booked for diving and with Rúben Neves increasingly influential in midfield for Wolves, an equaliser began to feel inevitable. That sense increased when Nuno made an attacking substitution, replacing Leander Dendoncker with the silky João Moutinho",116,0
" tranquillity, Switzerland; but for antiquities, and the arts, you must visit Italy.  I rejoined my regiment at Corfù, one of the Ionian Islands, situated opposite the coast of Albania, where the celebrated Ali Pasha, of Janina, nominally, ruled as Viceroy under the Sultan of Constantinople. He was said to possess in his treasury £8,000,000 sterling, and at that time contemplated shaking off the yoke of Turkey. He requested an interview with Colonel (subsequently Sir) Charles Napier",108,0
"-Appellant M&M Tanks, Inc.’s,  Application for Writ of Certiorari filed on January 8, 2015, is  hereby rejected.            DATED:   Honolulu, Hawai'i, February 3, 2015.  Carl H. Osaki for petitioner                   /s/ Mark E. Recktenwald   Ronald Albu                      /s/ Paula A. Nakayama  for respondent                                   /s/ Sabrina S. McKenna                                    /s/ Richard W. Pollack                                    /s/ Michael D. Wilson",118,1
" God is fallacious –  A theory that Boston reveres.  But she grew pretty sour on old Schopenhauer  And Nietsche reduced her to tears.  Tom didn't just like the clever-clever stuff, though. He remembered sitting 'entranced, in the front stalls', watching No Mother to Guide Her, an elaborate 1905 melodrama by Lillian Mortimer involving bigamy, beatings, an escaped convict and a soubrette from New York's Bowery called Bunco. Probably it was at the Grand Opera House he saw George M. Cohan",120,0
Filter by Format  The use of blood in forensic analysis is a method for identifying individuals suspected of committing some kinds of crimes. Paul Uhlenhuth and Karl Landsteiner,36,1
" The constable has not been identified.  (93) Edward _Dobbs_. Mr _Dobbs_ has proven difficult to identify. If we suppose him to have been long-lived, however, he may be identical with the man of that name awarded five pounds as the First Prize for 'Fat Pigs, not exceeding nine months old' in Birmingham in 1835 ( _Farmer_'_s Magazine_, Vol. 21).  (97) THEATRE-ROYAL, Chester; Messrs _Banks_ & _Ward_, Mr _Dawes._ Michael Kelley",119,1
"Tiffany Foxx  Tiffany Harrison, known professionally as Tiffany Foxx, (born November 27, 1985) is an American recording artist. Born in St. Louis, Missouri, Foxx first garnered recognition in 2005 after appearing on Snoop Dogg's compilation album Welcome to tha Chuuch: Da Album. In 2010, she formed a hip-hop group ""June 5th"". They released the mixtape HERstory before Foxx decided to pursue her solo career.  In 2012, rapper Lil' Kim",115,0
" Nothing sexual eve happened between us. He was actually extremely tame and mellow. Didnt use drugs, drink too much, and was kind of asexual.We use to just talk about the meaning of life for hours on end.”  “My friend’s cousin dated Derek Jeter for a while and had keys to his apartment. According to the story she entered one day to find him butt ass naked on his couch watching highlights of himself and bumping his chest with his fist saying ‘YEAH JEETS, YEAH JEETS.'”  “I know a girl who used to hook up with Chad Kroeger",121,0
" the United States. He has written songs for a great number of fellow artists. In March 2017, he released his first book of poetry, Tear Drops & Balloons. Posner is also a member of the alternative hip-hop and R&B duo Mansionz with Matthew Musto (aka blackbear). On April 15, 2019, Posner started to walk across the continental United States, from New Jersey to California. He completed the journey on October 18, 2019 (2851 miles in 186 days), after surviving a rattlesnake bite in August 2019 in Colorado.  Early life Michael Posner",145,1
" problems we plan to investigate in the forthcoming publications.  [99]{} J. A. Forrest, K. DalnokiVeress and J. R. Dutcher, Phys. Rev. E **56**, 5705 (1997). C.L. Jackson and G. B. McKenna, Chem. Mater. **8**, 2128 (1996). J. Erichsen et al., **37**, 1831 (2004). D. V. Lebedev et al., Macromol. Symp. **315**, 132 (2012). T. Kajiyama, K. Tanaka",149,1
". “We wanted to transform the idea of a multiverse into a testable scientific framework,” said Thomas Hertog, the co-author of the paper and Hawking’s mentee, according to the Sunday Times. If Hawking were still alive, the paper might have even won him his first Nobel Prize, other researchers said. The award, however, isn’t given posthumously.  But not everyone agrees the working paper’s findings are groundbreaking.  “His very last paper sought to rescue some predictiveness, but the arguments are as yet unconvincing,” said Professor Neil Turok",120,1
"Tuesday, November 29, 2011  I’ve been a mostly consistent reader of the New Yorker for more than forty years, since I discovered it, very improbably, in an elementary school library. I’ve read the magazine during the long sunset of William Shawn’s editorship, through Gotlieb’s, through Tina Brown’s revolution and have been delighted by David Remnick’s elevation of the magazine even as he’s broadened it to have a strong web presence and character. I’ve grown particularly fond of several of the staff such as Steve Coll, George Packer and Adam Gopnik",129,0
Steve Perry,3,0
