prompt,prompt_len,target
" and the Saturday Evening Post. He discussed story ideas with the editors of the men's pulp magazine Climax and talked about possible celebrity pieces for Hugh Hefner's Show Business Illustrated. He developed a profile of the comedian Phyllis Diller, whom he had known in San Francisco, where she began her career; he eventually sold the piece to the Saturday Evening Post. Haley then began to focus on profiles of black celebrities. He developed a list of what he called ""People on the Way Up."" He developed stories on Lena Horne, Leontyne Price, Dick Gregory, Leadbelly, Floyd Patterson",121,0
" you come back to the office?"" ""Just tell me the deal's done."" ""Basically, they don't have enough money to pay for your flight."" ""Or your room."" ""Per diem?"" ""I know you're excited about this movie."" ""It's a good little part."" ""But here's the thing."" ""I got you an audition for a guest-starring role in a pilot."" "" A pilot that's all but on the air."" "" Yeah, what's it called?"" ""CSI:"" ""Minneapolis."" ""Don Johnson... playing William Peterson, playing David Caruso... playing the Gary Sinise",132,0
" damage, no ongoing threat to the sufferer, and where pain, according to Reynolds Price, ""signifies nothing."" What drops out of the metaphor is precisely this significance, which, in the case of war, makes the horrific destruction at least somewhat intelligible. Pain has the impact and insistence of purposive action but no seeming end point or goal.  Metaphor promises us a solution to the linguistic and conceptual crises we face. It offers an antidote to the elusiveness and blankness of experiences like pain. Grounded in a desire for presence, metaphor expresses our craving, writes the philosopher Paul de Man",122,1
"NY Times Magazine Goes Back to School with Stephen Doyle, Robert Storr",15,1
"In a joint statement with France, the world’s biggest emitter declared an intention to upgrade its contribution to the Paris Agreement  By Chloé Farand  China has made its clearest signal yet of an intention to ramp up climate action, pledging to increase its climate targets.  The world’s largest emitter of greenhouse gas, China committed to enhance its national contribution under the Paris Agreement to reflect its “highest possible ambition”.  In a statement issued with France and UN chief António Guterres",98,0
" from the main action.  Reception Early reviewers of the Ace edition were not terribly impressed by the book. J. Francis McComas called it ""a tedious account of a private eye's quest through space for a runaway heiress,"" with ""[t]he chase... a pretty drab affair, without the wit and charm usually found in this author's work."" Groff Conklin characterized it as ""a cops-and-robbers adventure,"" rating it ""fast-moving and moderately sophisticated entertainment, bubble-light though not bubble-headed, and considerably below the author's best."" Anthony Boucher",122,1
"en. Shot at The Paint Hall studio in Belfast, as well as various locations in Northern Ireland and Malta, the show debuts April 17. TREME: From David Simon, creator of ""The Wire"" and ""Generation Kill,"" and Eric Overmyer, writer-producer of ""Homicide: Life on the Street,"" this HBO series explores a unique American culture rebuilding after historic devastation, chronicling the life of New Orleans residents in the aftermath of Hurricane Katrina. Cast members include Wendell Pierce, Khandi Alexander, Clarke Peters, Rob Brown, Steve Zahn, Kim Dickens, Melissa Leo",120,0
" check.  These car dealers had come to the field to have fun; winning was a secondary consideration. They brought along two elderly pitchers who, if you put their best fastballs together, could produce one good changeup. A catcher warmed up both of them wearing little more than a Kleenex on his business hand. But they let the seniors play and no one cared how many runs it cost them.  Spectators parked their cars near an old, sun-baked barn where the teams dressed for battle. Players emerged from behind the building's doors like a troupe of swaggering Shoeless Joe Jackson",123,0
" nonmedical use of Vicodin and 4.7% reported abusing OxyContin. Both are strong opioid pain pills. Seven of the top 10 drugs abused by high school seniors were prescription or over-the-counter medications. The high rates of abuse of prescription drugs is a reminder to parents to keep medications out of the reach of minors. ""While the long-term general decline (in drug abuse) is encouraging, especially for cigarettes and alcohol, some of the other findings this year amplify our concerns for potential problems in the future -- especially the nonmedical use of prescription drugs,"" said Dr. Nora D. Volkow",127,0
"Israeli global war on Islam. Islamist fighters from Marrakesh, Marseille, London, Cairo, Karachi, and Tehran would enlist overnight by the thousands and march to Iraq and Afghanistan to wage jihad against the American troops there.  Netanyahu is no fool. He is keenly aware of these global implications. He knows that a unilateral Israeli strike would not only accelerate Iran's nuclear ambitions but also legitimize them. He also knows that Iranian President Mahmoud Ahmadinejad's threat to wipe Israel off the map is bombast. It is the country's supreme leader, Ali Khamenei",119,0
" out in a robe; she and this guy had been asleep. She was very angry with me. I got down on my knees, told her I was sorry [for wanting to pursue a relationship with an eighteen-year-old girl he had met over the phone, Sheila], and asked her to marry me."" Mick and Sara were married under a marquee outside their house in Malibu on April 24, 1988; attendees included Christine McVie, Bob Dylan, Stevie Nicks, George Harrison, Ali McGraw, Dick Clark, Dave Mason, Billy Burnette, Jeff Lynne, Chubby Checker",124,0
/*!  * Nestable jQuery Plugin - Copyright (c) 2012 David Bush,20,0
1892-1984) Axel Springer (1912-1985) Gabor Steingart (born 1962)  T  Peter Tamm (born 1928) Hartmann von der Tann (born 1943) Thaddäus Troll (1914-1980) Kurt Tucholsky (1890-1935) Richard Tüngel (1893-1970)  U   Wilhelm Ulbrich (1846-1922)  V   Larissa Vassilian (born 1976)  W   Günter Wallraff,148,1
" women's rights convention, generated a national debate by endorsing women's suffrage in 1848.  By the time of the National Women's Rights Convention of 1851, the right to vote had become a central demand of the movement.  The first national suffrage organizations were established in 1869 when two competing organizations were formed, each campaigning for suffrage at both the state and national levels.  The National Woman Suffrage Association (NWSA), led by Susan B. Anthony and Elizabeth Cady Stanton, was especially interested in national suffrage amendment.  The American Woman Suffrage Association (AWSA), led by Lucy Stone",135,1
" writing life, as it looks from this time and place, unfolds in the selections for this volume: his rise to literary eminence in the tales, his arrival at that artistic pinnacle in _The Scarlet Letter,_ his decline as a writer of fiction in his next three published romances, his emergence as a top-flight essayist in the European journals, and, in his last years, his collapse as a romancer in the unfinished stories, despite his undiminished vitality as a journalist in his very last publications.  A lot has happened to ""Nathaniel Hawthorne"" since Malcolm Cowley",116,1
